cik,Target,Acquiror,OperatingIncomeLoss.csv,Assets.csv,ProfitLoss.csv,Liabilities.csv,NetIncomeLoss.csv,StockholdersEquity.csv,Revenues.csv,EntityPublicFloat.csv,RevenueFromContractWithCustomerExcludingAssessedTax.csv
61986,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
62234,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,138747000,#N/A,#N/A
62709,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
62996,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
63276,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
63296,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
63330,0,0,#N/A,38883000,#N/A,#N/A,#N/A,17742000,#N/A,#N/A,#N/A
63754,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
63908,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6028900000,#N/A,#N/A
64040,0,0,857000000,8669000000,569000000,6888000000,537000000,650000000,1399000000,#N/A,#N/A
64670,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64803,0,1,3000000000,94462000000,#N/A,#N/A,1707000000,36830000000,45971000000,#N/A,#N/A
64996,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
65011,0,1,109800000,2684046000,#N/A,1728161000,71800000,955885000,442600000,2200000000,#N/A
65312,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33398000,48473515,#N/A
65770,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2905000,#N/A,#N/A
66004,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66382,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1932194648,#N/A
66388,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
66570,0,1,#N/A,1353920000,#N/A,792708000,#N/A,558165000,#N/A,#N/A,#N/A
67215,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2430823903,701131000
67347,0,0,6700000,1392900000,1900000,988500000,1700000,397800000,#N/A,#N/A,#N/A
67716,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1016099000,#N/A,#N/A
67887,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,589670000,#N/A,#N/A
68270,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,214719000,184147115,#N/A
68505,0,0,403000000,8463000000,#N/A,#N/A,243000000,#N/A,1883000000,#N/A,#N/A
68589,0,0,53300000,2506500000,#N/A,1848900000,28900000,657600000,#N/A,#N/A,#N/A
68622,0,0,521000000,#N/A,#N/A,#N/A,#N/A,#N/A,2208000000,#N/A,#N/A
68709,0,0,10290000,#N/A,#N/A,#N/A,#N/A,#N/A,199279000,#N/A,#N/A
69488,0,0,#N/A,381684000,#N/A,#N/A,-1458000,#N/A,#N/A,#N/A,#N/A
69499,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70318,0,0,#N/A,24701000000,#N/A,21226000000,#N/A,417000000,#N/A,#N/A,#N/A
70415,0,0,#N/A,315601000,#N/A,148105000,6732000,167593000,#N/A,#N/A,#N/A
70502,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70793,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70858,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
70866,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1802000000,#N/A,#N/A
71180,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
71829,0,0,-8198000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72162,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72207,0,1,#N/A,21011000000,#N/A,11411000000,#N/A,9288000000,#N/A,#N/A,#N/A
72331,0,0,75918000,2393022000,#N/A,#N/A,49988000,#N/A,407470000,#N/A,#N/A
72444,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3800000,47100000,#N/A
72971,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
73020,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,231705000,#N/A,#N/A
73088,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,330590000,#N/A,#N/A
73124,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
73290,0,0,-219536,5585427,#N/A,#N/A,-202887,5018911,#N/A,13396909,#N/A
73309,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
73756,0,0,-3859000,3130315000,#N/A,#N/A,#N/A,#N/A,488445000,#N/A,#N/A
73887,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,337443000,#N/A,#N/A
73986,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
74046,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,166622000,#N/A
74145,0,0,81800000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
74208,0,1,#N/A,7679584000,#N/A,3673132000,#N/A,3093110000,#N/A,#N/A,#N/A
74303,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
75208,0,0,7821000,1030497000,#N/A,776165000,-275475000,254332000,114776000,#N/A,#N/A
75252,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
75340,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
75439,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
75594,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
75679,0,0,13185000,2065939000,-607000,1925022000,#N/A,110388000,#N/A,#N/A,#N/A
75829,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
76063,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,129000000,0,#N/A
76267,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26462000,#N/A,#N/A
76321,0,0,-30190000,1103551000,#N/A,764416000,-48929000,339135000,94025000,#N/A,#N/A
76605,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
77159,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39003000,#N/A,#N/A
77281,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
77449,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
77476,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
77776,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,72000000,#N/A,#N/A
77877,0,1,-70511000,4485842000,#N/A,1863088000,-55639000,2622754000,108097000,#N/A,#N/A
78003,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
78100,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
78128,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,196799000,#N/A,#N/A
78239,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
78460,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
78749,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
78814,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,887069000,#N/A,#N/A
79282,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,433664000,#N/A,#N/A
79732,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79879,0,0,#N/A,15771000000,344000000,10856000000,340000000,4828000000,#N/A,#N/A,#N/A
79958,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
80424,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.15E+11,#N/A
80661,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
81020,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
81027,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
81033,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
81061,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9202362000,#N/A,#N/A
81318,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
81362,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
81955,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
82166,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
82811,0,0,70100000,4358500000,47100000,#N/A,45600000,#N/A,#N/A,#N/A,#N/A
84129,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
84246,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
84748,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
84839,0,0,#N/A,916538000,#N/A,347993000,#N/A,568545000,#N/A,#N/A,#N/A
85408,1,0,#N/A,8675600000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
85961,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1729150000,#N/A,#N/A
86144,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86264,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
86312,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7193000000,#N/A,#N/A
86521,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
87565,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88205,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88941,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
88948,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,356767000,#N/A,#N/A
89089,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89270,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90144,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90168,0,0,-1721000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90185,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90498,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90896,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88317000,#N/A
91142,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
91440,0,0,#N/A,4723200000,149700000,2088000000,146300000,2617200000,#N/A,#N/A,#N/A
92108,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92116,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92380,0,0,846000000,#N/A,#N/A,#N/A,#N/A,#N/A,5076000000,#N/A,#N/A
92416,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92487,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92679,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,227525000,#N/A
93389,0,0,#N/A,768697000,#N/A,327669000,8352000,441028000,#N/A,#N/A,#N/A
93676,0,0,1829000,#N/A,#N/A,#N/A,#N/A,#N/A,53187000,58068772,#N/A
93751,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94049,0,0,9932000,1353890000,8411000,#N/A,8417000,#N/A,#N/A,#N/A,#N/A
94344,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,525764000,#N/A,#N/A
94845,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95521,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95552,0,0,11090000,542756000,#N/A,#N/A,7778000,#N/A,#N/A,#N/A,#N/A
95574,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96021,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27403829196,#N/A
96223,0,1,#N/A,45071307000,#N/A,34305849000,137171000,10128100000,#N/A,#N/A,#N/A
96271,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96763,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96831,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
96869,0,0,#N/A,439541000,-269000,105234000,-287000,305875000,#N/A,#N/A,#N/A
96943,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97134,0,0,#N/A,470037000,#N/A,191494000,-3206000,278543000,#N/A,#N/A,#N/A
97148,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97196,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97210,0,0,59172000,2762493000,#N/A,933834000,66345000,1828659000,379989000,#N/A,#N/A
97216,1,0,#N/A,5006800000,#N/A,3485600000,#N/A,1484700000,#N/A,#N/A,#N/A
97476,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
97745,0,1,#N/A,45908000000,#N/A,#N/A,#N/A,#N/A,4953000000,#N/A,#N/A
98222,0,1,-287034000,4315199000,-296773000,#N/A,-297676000,#N/A,129215000,#N/A,#N/A
98246,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
98362,0,0,#N/A,2763200000,-6900000,#N/A,-6900000,1279700000,#N/A,#N/A,#N/A
99250,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
99302,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37813000,#N/A,#N/A
99359,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
99780,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
100378,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123053259,#N/A
100493,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9182000000,#N/A,#N/A
100517,0,0,1005000000,#N/A,#N/A,#N/A,#N/A,#N/A,9052000000,#N/A,#N/A
100548,0,0,96295000,2898523000,68303000,1938787000,44265000,959736000,#N/A,#N/A,#N/A
100591,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
100625,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
100726,0,0,9038000,550844000,4354000,208669000,4591000,342175000,155155000,513765262,#N/A
101199,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,264537000,#N/A,#N/A
101390,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
101778,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
101829,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
101830,0,0,311000000,81295000000,#N/A,62299000000,-479000000,18996000000,8549000000,#N/A,#N/A
101984,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
102037,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
102212,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
102379,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
102741,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
102752,0,0,13286000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
103096,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
103145,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
103379,0,0,282426000,9739287000,#N/A,4798366000,264333000,4940921000,3037543000,#N/A,#N/A
103682,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
103872,0,0,-2624000,#N/A,#N/A,#N/A,#N/A,#N/A,313024000,#N/A,#N/A
104169,0,1,#N/A,1.98825E+11,3986000000,#N/A,3757000000,#N/A,1.30936E+11,#N/A,#N/A
104207,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
104777,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
104894,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
104918,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,402123000,#N/A,#N/A
105016,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,913611000,#N/A,#N/A
105076,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
105132,0,0,16516000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
105319,0,0,46730000,1270976000,13300000,2473850000,#N/A,-1207573000,267412000,#N/A,#N/A
105634,1,0,#N/A,3852438000,#N/A,2314496000,40676000,1537089000,#N/A,#N/A,#N/A
105744,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,185000,#N/A,#N/A
105770,0,0,#N/A,1716700000,#N/A,599200000,#N/A,#N/A,#N/A,#N/A,#N/A
106040,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15000000000,#N/A
106455,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
106532,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
106535,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
106618,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
106640,0,0,341000000,19153000000,186000000,#N/A,180000000,#N/A,#N/A,#N/A,#N/A
107140,0,0,51200000,#N/A,#N/A,#N/A,#N/A,#N/A,436400000,#N/A,#N/A
107263,1,1,#N/A,46835000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
107815,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,916300000,#N/A,#N/A
107832,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
107833,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,361000000,#N/A,#N/A
108312,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
108772,1,1,#N/A,18051000000,-840000000,13090000000,-843000000,4709000000,#N/A,#N/A,#N/A
108985,0,0,5565000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
109177,1,1,41300000,35662700000,260800000,33993300000,212200000,548100000,882100000,#N/A,#N/A
109198,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
109380,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
109563,0,0,37856000,#N/A,#N/A,#N/A,#N/A,#N/A,5264000,2268644000,#N/A
110019,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
110471,0,0,#N/A,2431700000,#N/A,#N/A,-1900000,#N/A,#N/A,#N/A,#N/A
110621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1190770000,6871276822,#N/A
200155,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
201461,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
201533,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
201779,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
202058,0,1,277000000,11618000000,#N/A,#N/A,177000000,#N/A,#N/A,12707474800,#N/A
203527,0,0,17400000,3684800000,14500000,1945500000,13900000,1724800000,601500000,#N/A,#N/A
215419,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
215466,0,0,#N/A,1318909000,#N/A,#N/A,-8308000,#N/A,139204000,#N/A,#N/A
216085,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
216539,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
225263,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
230211,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
230498,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
275053,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276209,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
277135,0,0,174229000,5694000000,#N/A,#N/A,60666000,#N/A,#N/A,#N/A,#N/A
277509,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
278041,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
278130,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
310142,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
310522,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
310568,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
310764,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
310826,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,905177000,#N/A,#N/A
313143,0,0,21212000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
313364,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
313478,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
313616,1,1,728600000,45295300000,#N/A,#N/A,747000000,23002800000,#N/A,#N/A,#N/A
313716,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
313927,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
314712,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
314808,0,0,80700000,14374500000,40500000,#N/A,39000000,#N/A,#N/A,#N/A,#N/A
315189,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5625000000,#N/A,#N/A
315293,0,0,463000000,26615000000,459000000,21083000000,#N/A,5475000000,2650000000,#N/A,#N/A
315852,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,253522000,#N/A,#N/A
316206,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
316300,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
316709,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1972000000,#N/A,#N/A
316793,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
317187,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
317540,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
317788,0,0,-3710000,112216000,#N/A,43710000,-2586000,68506000,11774000,#N/A,#N/A
318154,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
318673,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
318833,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
318996,0,0,#N/A,657981000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
319201,0,0,#N/A,5094456000,#N/A,4129360000,238251000,965096000,#N/A,11050000000,#N/A
319458,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
319687,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
319815,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
320017,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
320121,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
320187,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69943500503,#N/A
320193,0,1,23359000000,#N/A,#N/A,#N/A,#N/A,#N/A,78351000000,#N/A,#N/A
320335,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,975345000,#N/A,#N/A
320345,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
320431,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
320575,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,71481000,#N/A,#N/A
350563,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
