,OperatingIncomeLoss.csv,Assets.csv,ProfitLoss.csv,Liabilities.csv,NetIncomeLoss.csv,StockholdersEquity.csv,Revenues.csv,EntityPublicFloat.csv,RevenueFromContractWithCustomerExcludingAssessedTax.csv,Target
2236,,,,,,,,,,0
2237,,,,,,,,-0.08199002416719127,,0
2238,,,,,,,,,,0
2239,-0.09664170290754678,,,,,,,-0.08059712343034292,,0
2240,,,,,,,,,,0
2241,,,,,,,,,,0
2242,,0.054886225886416014,,-0.027567823827970305,0.35718601316647264,0.28750977411493833,,,,0
2243,,,,,,,-0.1838322299712961,,,0
2244,,,,,,,,,,1
2245,,,,,,,,,,0
2246,,,,,,,,,,0
2247,,,,,,,,,,0
2248,,-0.21316357680908823,,-0.1756834448236383,,-0.1387694148970935,,,,0
2249,,,,,,,,,,0
2250,,,,,,,,,,0
2251,,,,,,,,,,0
2252,,,,,,,-0.2226124673605229,,,0
2253,,,,,,,,,,0
2254,,,,,,,-0.16489748461816428,,,1
2255,,,,,,,,,,0
2256,,,,,,,,,,0
2257,,,,,,,,,,0
2258,,,,,,,-0.1355357443461124,,,0
2259,,,,,,,,,,0
2260,,,,,,,,,,0
2261,,,,,,,-0.20157815721908315,,,0
2262,,,,,,,,,,0
2263,,,,,,,,,,0
2264,,,,,,,,,,0
2265,,,,,,,,,,0
2266,,,,,,,-0.22261091699636168,,,0
2267,,,,,,,,,,0
2268,,-0.23097909490385535,,-0.1790149731716182,-0.14311294875468608,-0.18044435294039768,-0.16947723468046774,,,0
2269,,-0.25528652959219283,,-0.20588552135247254,-0.127209421539982,-0.1920803487921336,-0.22179856634766706,,,0
2270,-0.11778248712760717,,-0.11823093571728158,,,,-0.2191155579035238,,,0
2271,,-0.254659178387496,,-0.20785165298007424,-0.1399045535974426,-0.18638705216051663,-0.2226046690337926,,,0
2272,,,,,,,,,,0
2273,,,,,,,,,,0
2274,-0.5257056157594832,-0.2194564232309174,,,-1.0733308422433623,,-0.19704991371798997,,,0
2275,,,,,,,-0.19333544054643872,-0.08022829260897826,,0
2276,,,,,,,,,,0
2277,-0.10726877272326078,,,,,,-0.174574050609678,,,0
2278,,,,,,,,,,0
2279,,,,,,,,,,0
2280,,,,,,,,,,0
2281,,,,,,,,,,0
2282,,,,,,,,,,1
2283,-0.07267778262333949,-0.07545144392428402,,-0.02476190238472233,-0.10121921361516972,-0.07087136076696157,,,,0
2284,,,,,,,,,,0
2285,,,,,,,,,,0
2286,,,,,,,,,,1
2287,,,,,,,,,,0
2288,,,,,,,,,,0
2289,,,,,,,,,,1
2290,,,,,,,,,,0
2291,,,,,,,,,,0
2292,,,,,,,,,,0
2293,,,,,,,,,,1
2294,,,,,,,3.9217977694490376,,,1
2295,-0.10238276361258769,-0.1466406429509691,-0.09132818872278115,-0.1299101295112198,-0.08393922668947812,-0.051809314906809956,-0.12235073142788848,,,0
2296,,-0.24776819783380988,,-0.196892464033886,,-0.19003111039789056,,,,0
2297,,,,,,,,,,0
2298,-0.16192562503889438,,,,,,,,,0
2299,,,,,,,,,,0
2300,,,,,,,,,,0
2301,,-0.23129617249413714,,-0.1894675127464135,,-0.15783171200229731,,,,0
2302,,,,,,,-0.013420188544711166,,,0
2303,,,,,,,-0.18870301710762255,,,0
2304,,,,,,,,,,0
2305,,,,,,,-0.22241731183379154,,,0
2306,,,,,,,,,,0
2307,,,,,,,,,,0
2308,-0.0993827540186344,,,,,,,,,0
2309,,,,,,,,,,0
2310,,,,,,,,,,0
2311,,,,,,,,,,0
2312,,,,,,,,,,0
2313,,,,,,,,,,0
2314,-0.16989470589840222,-0.22762485795040244,-0.0718578893441799,,-0.04997117064384027,-0.1518888452854769,-0.2047760645874286,,,1
2315,,,,,,,,,,0
2316,-0.11925708467720832,-0.23075739612459337,,-0.2071919803820561,-0.10451188181594305,-0.12306056925219779,-0.21989732415619725,,,0
2317,,-0.22056171525623122,-0.15567001138681227,-0.1677741058433561,-0.1538376967943774,-0.17556316406590095,,,,1
2318,-0.10756584207718971,-0.21826791334692494,,-0.1669420394672183,-0.10568367842121522,-0.19625847026217283,,,,0
2319,,,,,,,-0.21581244046623113,,,0
2320,,,,,,,,,,0
2321,,,,,,,,,,0
2322,,,,,,,,,,0
2323,,,,,,,,,,1
2324,,,,,,,,,,0
2325,,,,,,,,,,0
2326,,-0.2572098996570219,,-0.20804283908427068,,-0.1929379319037053,,,,0
2327,,,,,,,-0.20640243843121003,,,0
2328,,,,,,,,,,0
2329,,,,,,,-0.17727439459545838,,,0
2330,,,,,,,,,,0
2331,,,,,,,,,,0
2332,,,,,,,,,,0
2333,,,,,,,,,,0
2334,,,,,,,,,,0
2335,,,,,,,,,,0
2336,,,,,,,,,,0
2337,-0.15252005750084865,,,,,,-0.22102446773841003,,,1
2338,,,,,,,-0.21917206510174475,,,0
2339,,,,,,,,,,0
2340,,,,,,,,,,0
2341,,,,,,,,,,0
2342,,,,,,,,,,0
2343,,,,,,,,,,0
2344,,,,,,,,,,0
2345,,,,,,,-0.1680597207758334,,,0
2346,,,,,,,,,,0
2347,,,,,,,,,,0
2348,,-0.1923978732508049,,-0.1485680594801837,,,,,,1
2349,,,,,,,,,,0
2350,,,,,,,,,,0
2351,,,,,,,-0.2061829104664401,,,0
2352,,,,,,,,,,0
2353,,,,,,,,,,0
2354,,,,,,,,,,0
2355,,,,,,,,,,0
2356,,5.861183843223226,7.189867101495188,,7.426594802752724,,21.60283341762716,,,0
2357,,,,,,,,,,0
2358,,,,,,,,,,0
2359,-0.09806450876057479,,,,,,-0.19896482431728904,,,0
2360,,,,,,,-0.21704646099639469,-0.08192650904924365,,0
2361,,,,,,,,,,0
2362,-0.17663739847113108,-0.2130073316619205,,-0.1702747242660337,-0.25541480526235366,-0.15001690214974922,-0.15927476836332827,,,1
2363,,,,,,,,,,1
2364,,,,,,,,,,0
2365,,,,,,,,,,1
2366,-0.12885222936874816,-0.2507843603121794,,-0.20841021873361776,-0.1326470393486936,-0.17471403953775388,-0.21961512154089316,,,0
2367,,,,,,,,,,1
2368,,,,,,,,,,0
2369,,-0.24965779431707386,,-0.20840571683572243,-0.09953776574664562,-0.17165864845772738,-0.2135996885928165,,,1
2370,,-0.25885965956229845,,-0.21004468831545386,-0.1118324985157866,-0.19336647816057187,,,,0
2371,-0.10477788527863964,-0.2476552395195324,,-0.20487713752573747,-0.09098605832940251,-0.17336619358095356,-0.20977636822233228,,,0
2372,-0.009841751056439122,-0.20135877104183605,,,0.02441182927746877,,-0.11875027278018133,-0.08018371273908415,,0
2373,-0.07916933432777977,-0.23199307203133676,-0.07049203500924037,-0.1766884832033135,-0.059931441788653686,-0.18792006572080183,-0.19588526535819692,,,1
2374,,,,,,,,,,0
2375,,,,,,,,,,0
2376,,-0.2598217612381764,,-0.20988636453772602,,-0.1963046526202013,,,,0
2377,,,,,,,,,,0
2378,,,,,,,,,,0
2379,,,,,,,,,,0
2380,,,,,,,,,,1
2381,,,,,,,,,,0
2382,,,,,,,,,,0
2383,,-0.25999209634181153,,-0.21023304887984468,,-0.1960650259766811,,,,0
2384,,,,,,,,,,0
2385,,,,,,,,,,0
2386,,,,,,,,,,0
2387,-0.10787854666027279,-0.23993035629467693,,-0.1970971558317684,-0.094274713528103,-0.15028565060727203,,,,0
2388,,,,,,,-0.17747442007588654,,,1
2389,,,,,,,,,,0
2390,,,,,,,,,,1
2391,,,,,,,,,,0
2392,,,,,,,,,,0
2393,,,,,,,,,,0
2394,,,,,,,,,,0
2395,,,,,,,-0.17439319423779087,,,0
2396,,,,,,,,,,0
2397,,-0.23186773725417031,,-0.19589006897040617,,-0.1486437641910256,,,,0
2398,,,,,,,,,,0
2399,,,,,,,,,,0
2400,,,,,,,,,,0
2401,,,,,,,,,,0
2402,,,,,,,,,,0
2403,,,,,,,,,,0
2404,,,,,,,,,,0
2405,,,,,,,,,,0
2406,-0.12589423945314665,-0.2560696025612983,,-0.20853408287846226,-0.13184644543516005,-0.1888399576053237,-0.21921390376473432,,,0
2407,,,,,,,,-0.08132768720162634,,1
2408,,-0.24392980104107437,,-0.19648977133224083,-0.10290868748783953,-0.18023933697778755,-0.2196809632615341,,,0
2409,,,,,,,,,,0
2410,,,,,,,,,,0
2411,,,,,,,,,,0
2412,,,,,,,,,,0
2413,,,,,,,,,,0
2414,-0.06310315917006448,-0.13978328204274248,,-0.09029962330477896,-0.10463829138123783,-0.11226021444413986,,,,0
2415,,0.14101052138740267,,,,-0.30772752509634954,,,,0
2416,,,,,,,,,,0
2417,,,,,,,,,,1
2418,,,,,,,,,,0
2419,,-0.2456142622700372,,-0.20235376180268996,-0.11826243341856318,-0.17293095340216075,,,,0
2420,,,,,,,-0.2222537910035415,,,0
2421,,-0.22361928654700275,,-0.19425269979460913,-0.06746785968146576,-0.12952619317433373,,,,0
2422,,,,,,,,,,0
2423,,,,,,,-0.18550610986667923,,,0
2424,,,,,,,,,,1
2425,,,,,,,,,,0
2426,-0.17886835023106443,-0.21119341016816162,-0.23925479660054194,-0.19883286463039795,-0.24463186869260603,-0.08643766671889877,-0.20461371057248107,,,0
2427,,,,,,,,,,0
2428,,,,,,,-0.185662963180915,,,0
2429,,,,,,,,,,1
2430,,,,,,,,,,0
2431,,,,,,,-0.22147135799926665,,,0
2432,,,,,,,,,,0
2433,,,,,,,,-0.08196300728185851,,1
2434,,,,,,,,-0.0819561140755975,,0
2435,,,,,,,0.10792860291504872,,,0
2436,,,,,,,,,,0
2437,-0.06919405812742957,,,,,,-0.09250526286900111,,,0
2438,,,,,,,,,,0
2439,,0.11605464624790342,0.257041667870785,0.032611977767612384,,0.3223262247227879,,,,0
2440,,,,,,,,,,0
2441,,,,,,,,,,0
2442,,,,,,,,,,0
2443,,,,,,,,,,0
2444,,,,,,,,,,0
2445,,,,,,,,,,1
2446,,,,,,,,,,0
2447,,0.007012220198695454,,,,,,,,1
2448,,,,,,,,,,0
2449,,,,,,,,,,0
2450,,-0.2556116426471861,,-0.20963733697552334,-0.1663943802803247,-0.18535711494312318,,,,1
2451,0.6319844057215797,0.4049832339648529,0.7910687124938646,0.4619077157342954,0.8549026082537524,0.15385988483907373,,-0.0321535275845736,,0
2452,,,,,,,,,,0
2453,,,,,,,,,,0
2454,,,,,,,,,,0
2455,,,,,,,,,,0
2456,,,,,,,,,,0
2457,,,,,,,,,,0
2458,-0.11699095365167812,-0.2526779283469674,-0.11491071799838828,,-0.1110310036832877,,,-0.08179697607127606,,0
2459,,,,,,,,,,0
2460,,,,,,,,,,0
2461,,,,,,,-0.2219130809352122,,,0
2462,,,,,,,,,,0
2463,,,,,,,,,,1
2464,,-0.04690236142102334,,-0.0018331994802797743,0.1106913738437413,-0.04356847719405038,-0.012420061142570287,,,0
2465,,,,,,,,,,0
2466,,,,,,,,,,0
2467,,,,,,,,,,0
2468,-0.06470088414925458,-0.08384179293357884,-0.07077437268384532,,,,-0.0843258875984923,,,0
2469,,,,,,,,,,0
2470,,,,,,,,,,0
2471,-0.08759770004369087,-0.23184193756287444,,-0.19932931245334923,-0.06827447309810859,-0.13946419121482778,-0.19758481519023496,,,0
2472,,,,,,,,,,1
2473,,,,,,,,,,0
2474,-0.10433716725685692,-0.17457696739234232,-0.10507840014834699,-0.14223459127233962,,-0.10159770942139904,-0.15137109488000963,-0.07966359884914438,,0
2475,,,,,,,,,,0
2476,,,,,,,,,,0
2477,,,,,,,,,,1
2478,,,,,,,-0.22244781571955685,,,0
2479,,,,,,,,,,0
2480,,,,,,,,,,0
2481,,,,,,,,,,0
2482,,,,,,,,,,0
2483,,,,,,,,,,0
2484,,,,,,,,,,0
2485,,,,,,,,,,0
2486,,,,,,,,,,0
2487,,,,,,,,,,0
2488,,,,,,,,,,0
2489,,,,,,,,,,0
2490,,,,,,,3.281999601509482,,,0
2491,,,,,,,,-0.08199316423166378,,0
2492,,,,,,,-0.2093613153504438,,,0
2493,,,,,,,,,,0
2494,,,,,,,,,,0
2495,,-0.1859853876877159,-0.07257106697678592,-0.12982785629463753,,-0.16507192442042223,-0.21665524449425724,,,0
2496,,,,,,,-0.20111076434648265,-0.08199334126145102,,0
2497,,,,,,,-0.12087804382823604,,,1
2498,-0.06156308909838032,-0.17503591249753028,,-0.17169377204481573,0.021291720165827983,-0.043111294947363855,-0.1592739349238265,,,0
2499,,,,,,,,,,0
2500,,,,,,,,,,0
2501,,,,,,,,,,0
2502,,,,,,,,,,0
2503,,,,,,,,,,1
2504,,,,,,,,,,0
2505,,,,,,,,,,0
2506,,,,,,,,,,0
2507,,,,,,,,,,0
2508,,,,,,,,,,0
2509,,,,,,,-0.2224051436170655,,,0
2510,,,,,,,,,,1
2511,-0.0358147982869552,-0.16295343678302582,,-0.1437235217230379,0.0032372238400763522,-0.06695989404567665,-0.1341990740731511,,,0
2512,,,,,,,,,,0
2513,-0.032317392965535395,,,,,,-0.1400863240258534,,,0
2514,,,,,,,0.05458847480086855,,,0
2515,,,,,,,,,,0
2516,,-0.2324613456645231,,-0.1935946379673976,,-0.15699179979273162,,,,1
2517,,,,,,,-0.05014303318442029,,,0
2518,-0.09932509911112845,-0.22628998561722075,,-0.1932389880336677,-0.0862065728606383,-0.13884663087647525,-0.19816772277778275,,,0
2519,,,,,,,,,,1
2520,,,,,,,,,,0
2521,,,,,,,,,,0
2522,,,,,,,,,,1
2523,,,,,,,,,,0
2524,,,,,,,,,,0
2525,,,,,,,,,,0
2526,,,,,,,,,,0
2527,,,,,,,,,,0
2528,,,,,,,,,,0
2529,,,,,,,,,,1
2530,,,,,,,-0.18980949139019107,,,0
2531,,,,,,,,,,0
2532,-0.15311321900688438,,,,,,-0.2042599988479239,,,0
2533,-0.13617979775326286,,,,,,,,,0
2534,,,,,,,,,,0
2535,,,,,,,,,,1
2536,,,,,,,,,,0
2537,,-0.24252944428857728,,-0.1909677598945734,-0.13348575678191923,-0.1876323901360119,,,,0
2538,,,,,,,,,,0
2539,-0.06703639650415633,-0.025026255158720832,,,-0.09390351083636439,,-0.13651353556960547,,,0
2540,,-0.2593115277321172,,-0.20880704657745433,,-0.19710524983649919,,,,0
2541,0.29592469908948366,0.2772131876080719,,0.1339052173358068,0.39782167215615055,0.5674427401306577,0.11309592782610993,,,0
2542,,,,,,,,,,0
2543,,,,,,,,,,0
2544,,,,,,,,,,0
2545,,,,,,,,,,0
2546,,-0.2325743039788006,,-0.18359431197109594,,-0.1754980915973764,,,,0
2547,,,,,,,,,,0
2548,,,,,,,,,,0
2549,,,,,,,,,,0
2550,,,,,,,,,,0
2551,,,,,,,-0.1965741864503716,,,0
2552,-0.12233242675962995,-0.2592435812587291,,-0.2102080384828327,-0.1177818102058052,-0.19407960608690697,,,,0
2553,,,,,,,,,,0
2554,-0.11858574702540182,-0.25759064522057323,,-0.2069012569023761,-0.11913526136940804,-0.19628845217173754,,,,0
2555,,,,,,,-0.18859100283858277,,,0
2556,,,,,,,,,,0
2557,,-0.2262424193605953,-0.12026596700826532,-0.190209541164645,-0.11403272923377941,-0.14486009745296902,,,,0
2558,,,,,,,-0.22260567899578088,,,0
2559,,,,,,,,,,0
2560,,,,,,,,,,0
2561,,,,,,,,,,0
2562,,,,,,,,-0.0786418752304841,-0.2417562615279615,0
2563,,,,,,,,,,0
2564,,,,,,,,,,0
2565,,,,,,,,,,0
2566,,,,,,,,,,0
2567,,,,,,,,,,0
2568,,,,,,,,,,1
2569,,,,,,,,-0.0585548180281876,,0
2570,,,,,,,-0.11893362947057382,,,0
2571,,,,,,,,,,0
2572,,,,,,,-0.19569940834929905,,,1
2573,-0.11371146433659433,-0.25040875621455455,-0.11149883220332454,-0.2054702315970836,-0.10492120802737374,-0.17971406732194986,,,,0
2574,,,,,,,,,,0
2575,,,,,,,,,,0
2576,,,,,,,,,,0
2577,,,,,,,,,,0
2578,-0.10032379937335004,-0.17672376032081596,-0.10651575558269948,,-0.0993511611502581,,,-0.07830712535927517,,0
2579,,,,,,,,,,0
2580,,,,,,,,,,0
2581,,,,,,,-0.05510883242395011,,,0
2582,,-0.25866354908927214,,-0.20903127413409348,-0.11528478588050857,-0.19488792850232212,-0.22055824168111202,,,0
2583,,,,,,,,,,0
2584,,,,,,,,,,0
2585,,,,,,,-0.22258857331675835,,,0
2586,-0.06608069312210867,-0.20207497416667589,-0.03922588758902703,,-0.028838701728212776,,,,,0
2587,,,,,,,,,,0
2588,-0.1414278396177986,-0.2554146660064809,,,-0.15689761087492543,-0.18452926249606394,-0.22243181368112258,,,0
2589,,,,,,,-0.22261350349251152,,,0
2590,0.08971752498628029,-0.05037014164595496,0.16345956226990724,-0.07182094321531661,0.16750745719114998,0.037656200744194276,,,,0
2591,,,,,,,,,,0
2592,-0.11549458893148894,,,,,,,,,0
2593,,,,,,,,,,0
2594,-0.1473809531182427,-0.2539629253819399,,-0.19573638491473216,-0.18035561449176943,-0.20905940567269418,-0.22030554282417109,-0.0817495552427981,,0
2595,,,,,,,,-0.07479771462883915,,0
2596,-0.11969105512040919,-0.2600155901933946,,,-0.11245581003674786,,-0.22251322571853585,-0.08199031297529581,,0
2597,,,,,,,0.00046574699451314394,,,0
2598,,,,,,,,,,0
2599,,,,,,,,,,0
2600,,,,,,,,,,0
2601,-0.10577756274268335,-0.22138595073996986,,-0.17606243028315582,-0.11101896467706915,-0.17039731454724089,-0.2069486746806793,,,0
2602,,,,,,,,,,0
2603,,,,,,,-0.19115366261866842,,,0
2604,,,,,,,,,,0
2605,,,,,,,-0.2184323041999612,,,0
2606,,,,,,,,,,1
2607,,,,,,,,,,0
2608,,,,,,,-0.17288883593707063,,,1
2609,,,,,,,-0.20425049763760356,-0.08158358210460381,,0
2610,,,,,,,-0.1031097804018012,,,1
2611,,,,,,,,,,0
2612,,,,,,,,,,0
2613,,,,,,,,,,1
2614,,,,,,,,,,0
2615,,0.38678490756271966,,0.26103220560901974,,0.5815962114056208,,,,0
2616,,,,,,,,,,0
2617,,,,,,,0.06561487940947174,,,0
2618,,,,,,,,,,0
2619,,,,,,,,,,0
2620,,,,,,,,,,0
2621,,,,,,,,,,0
2622,,,,,,,,,,0
2623,,,,,,,,,,0
2624,,,,,,,,,,0
2625,,,,,,,,,,0
2626,,,,,,,,,,0
2627,,0.4361573888766365,0.054119714375330995,0.5805718380951802,0.03134429035831694,0.07752351438513866,,,,0
2628,,-0.0644633923460391,,,,,,,,0
2629,,,,,,,-0.22261350349251152,,,0
2630,-0.11667922627041719,-0.25468393131327394,,-0.20814778699759176,-0.10790487506853763,-0.18591680517111475,-0.20555166338778885,,,0
2631,,,,,,,,,,0
2632,-0.1273971758555897,,,,,,,,,0
2633,,-0.25957291123939874,,,,-0.19509512192205147,,,,0
2634,,,,,,,,-0.07991859415126795,,0
2635,-0.1232157751871613,,,,,,,,,0
2636,0.21198306256811975,0.0015659607831356925,0.3189781202161038,,0.36050075287864664,0.11150834387014573,,,,0
2637,,,,,,,,,,0
2638,-0.11820268391112505,-0.2206137764471397,,,-0.10865129345408771,,,,,0
2639,,,,,,,,,,1
2640,,,,,,,,,,0
2641,,,,,,,,,,0
2642,,,,,,,,-0.06553857716793614,,0
2643,,,,,,,,,,0
2644,,,,,,,,,,1
2645,,-0.2553367743370554,,-0.2077964324526794,-0.09407205692342407,-0.18834224115687928,,,,1
2646,,-0.25943991650925674,,-0.2087554913796808,,-0.1980582162059335,,,,0
2647,,,,,,,,-0.08199334126145102,,0
2648,,,,,,,-0.08964806556898497,,,0
2649,,-0.24280542093866816,,-0.18901265585172444,,-0.1930105417237964,,,,0
2650,,,,,,,,,,0
2651,,-0.1372926574288366,0.11900971213486135,-0.10782617264028993,0.1463910402838139,-0.07180557361945987,-0.2033642180714064,,,0
2652,,,,,,,,,,0
2653,,,,,,,,,,0
2654,,,,,,,,,,0
2655,,,,,,,,,,0
2656,,-0.22816381904327293,,,-0.2295048573789984,-0.16609641799501765,,,,0
2657,,,,,,,,,,0
2658,,,,,,,,,,0
2659,,,,,,,1.090053711817391,-0.035768382466538094,,0
2660,,,,,,,,,,0
2661,,,,,,,,,,0
2662,-0.12997601146420296,-0.17658315508197558,-0.16646484403664316,-0.15706912957189872,,-0.12887814843631204,-0.21157943124049192,,,0
2663,,,,,,,-0.18995550999090363,,,1
2664,,,,,,,,,,0
2665,,-0.25352368409826664,,-0.20943760139550735,-0.1745849175110113,-0.18008239256850186,,,,0
2666,,,,,,,,,,0
2667,,0.02281837952005431,0.1332585978947944,0.1086698080327096,0.14500254156660783,-0.0884743428605309,0.0947602587868605,,,1
2668,,,,,,,,,,0
2669,,,,,,,,,,0
2670,-0.11706131218287182,-0.2549761944033356,,-0.20827945718557583,-0.10826002575198485,-0.18638194351112153,-0.2207911046779105,-0.08177991282636225,,0
2671,,,,,,,,,,0
2672,,,,,,,,,,0
2673,-0.013848278527191065,,,,,,0.0022484740888292594,,,0
2674,-0.09367100936825755,-0.22333832236709095,,-0.1847631120494402,-0.07545373380643704,-0.14864753286680885,-0.16897300378188837,,,0
2675,,,,,,,,-0.07730563661479833,,1
2676,,,,,,,,,,0
2677,,,,,,,,,,0
2678,,,,,,,,,,0
2679,,,,,,,,,,0
2680,,,,,,,,,,0
2681,,,,,,,,,,0
2682,,,,,,,,,,0
2683,,,,,,,,,,0
2684,,,,,,,,,,0
2685,,,,,,,-0.21974663829427468,-0.08192040609209575,,0
2686,0.5926031722895544,1.1344310213291295,,,1.387026683113647,1.7301880921267079,,,,1
2687,,,,,,,,,,0
2688,,,,,,,-0.22256297372239736,,,1
2689,,,,,,,,,,0
2690,,,,,,,,,,0
2691,,,,,,,,,,0
2692,,,,,,,,,,0
2693,,,,,,,,,,0
2694,,,,,,,,,,0
2695,-0.0619266081762144,-0.16873047410226433,-0.06272774895760418,-0.12842326415129918,-0.05143390989939405,-0.11369934610324617,-0.07382788363402021,-0.07127404703060024,-0.21581838921790722,0
2696,,-0.24960905814604598,,-0.20889555636818516,-0.21761232573610778,-0.17053281937873727,,,,0
2697,,,,,,,,,,0
2698,,,,,,,,,,1
2699,,,,,,,-0.22249115457364962,,,0
2700,,,,,,,,,,0
2701,,0.5003897534836667,,0.6664095252651553,,-0.16133540800383198,,,,0
2702,,,,,,,,,,0
2703,,,,,,,,,,1
2704,,,,,,,,,,0
2705,0.027194198002462994,1.0800515526705474,,1.4530026024787166,,0.0677163312684996,0.1779375210649102,,,0
2706,-0.11777369231120796,,,,,,,,,0
2707,,,,,,,-0.1192598376915721,,,0
2708,,,,,,,,,,0
2709,,-0.2581198467643497,,-0.20794635804313807,-0.12461501569988455,-0.19514302597867442,-0.22109064283485166,,,0
2710,,,,,,,,,,0
2711,-0.2465278499920213,-0.12794482584280964,-0.35724261080103736,,,-0.08623558194856454,,,,0
2712,-0.12115285621214947,-0.22564717922752334,,-0.18388883521780688,-0.11320605080677233,-0.15605750319188258,-0.1928122072272187,,,0
2713,,,,,,,-0.12076719637449876,,,0
2714,,,,,,,-0.2031063518895544,,,1
2715,,,,,,,,,,0
2716,-0.11938021210679728,,,,,,-0.19983393502974944,,,0
2717,,,,,,,,,,0
2718,,,,,,,,,,0
2719,,,,,,,-0.2022329072916847,,,0
2720,,,,,,,,,,1
2721,,,,,,,,,,0
2722,,,,,,,-0.10159808783346526,,,0
2723,,-0.25935619737304383,,-0.2091004816452309,,-0.19663175860348636,,,,0
2724,,,,,,,1.0578829470485263,,,1
2725,,,,,,,,-0.0818211724984604,,0
2726,,,,,,,,,,0
2727,,,,,,,,,,0
2728,-0.1273180225079968,-0.25891394155861497,,,-0.12716728501821709,-0.19333992398725455,-0.22257216489322304,,,0
2729,,,,,,,,,,1
2730,,,,,,,,,,0
2731,,,,,,,,,,0
2732,,,,,,,,,,0
2733,,,,,,,,,,0
2734,,,,,,,,,,0
2735,0.02628930911516634,-0.1385382468207796,,-0.13576329890599398,0.14997264463383242,-0.016686010341851118,-0.13076880377170824,-0.07108565288510074,,1
2736,,-0.021761516657054423,,,0.06072949803676023,,,,,0
2737,,,,,,,,,,0
2738,,,,,,,,,,0
2739,-0.12231572638048967,,,,,,-0.20623141664544392,,,0
2740,,,,,,,-0.22261116986190652,,,0
2741,-0.1213511617323189,-0.2600071601596573,-0.12202964979361543,-0.21014520541130416,-0.11633618038458902,-0.1962841246432098,,,,0
2742,,,,,,,,,,0
2743,,,,,,,-0.20844019801307206,,,0
2744,-0.17401849758781032,-0.2428568355979332,,,-0.1777953191692912,,-0.19673437352261453,,,0
2745,,,,,,,,,,0
2746,-0.12085187805093202,-0.19757502156658283,-0.1331288314565013,-0.15635568201003017,-0.12848354969811185,-0.13552416630594072,-0.09012996028891652,,,1
2747,,,,,,,-0.20856388043513682,,,0
2748,,,,,,,-0.22260133327553067,-0.08199334126145102,,0
2749,,,,,,,,,,1
2750,,,,,,,,,,0
2751,-0.13291348014153964,-0.25424918496388377,,-0.20804721707671936,,-0.1848752269329685,-0.22221978667186873,,,1
2752,,,,,,,0.22304860091427522,,,0
2753,,,,,,,,,,0
2754,,,,,,,-0.21650089149852683,,,0
2755,,,,,,,,,,0
2756,,-0.25208826070091755,,-0.20443698407738542,-0.13957749392850533,-0.1863175410294029,-0.2098712136376353,,,0
2757,,,,,,,-0.22176239507328963,,,0
2758,,,,,,,,,,0
2759,,,,,,,-0.17990806342109603,,,1
2760,,,,,,,,,,1
2761,-0.10854695270661287,-0.19584878207856454,-0.10786327630240493,-0.1634405954500519,,-0.12637315151734507,-0.20503743121518808,,,0
2762,,,,,,,-0.13815274438171435,-0.07372092129676981,,0
2763,,,,,,,,,,0
